"","subwatershed","area","perimeter","circulatory_ratio","relief","avg_slope","watershed_length","elongation_ratio","drainage_density","shape_factor","relief_ratio","ruggedness","aae_area","buildings_aae_count","x_area","buildings_x_count","water_bodies_area","dams_count","bridges_count","streets_km","railroads_km","population","population_density","avg_median_income","housing_density","population_change","dependent_population_pct","dist_to_stream_avg..m.","dist_to_stream_stdev..m.","lu_22_area","lu_23_area","lu_24_area","lu_41_area","lu_82_area","avg_impervious_percent","orb100yr06h","orb100yr12h","orb100yr24h","orb25yr06h","orb25yr12h","orb25yr24h","orb2yr06h","orb2yr12h","orb2yr24h","orb50yr06h","orb50yr12h","orb50yr24h","orb100yr06ha_am","orb100yr12ha_am","orb100yr24ha_am","orb25yr06ha_am","orb25yr12ha_am","orb25yr24ha_am","orb2yr06ha_am","orb2yr12ha_am","orb2yr24ha_am","orb50yr06ha_am","orb50yr12ha_am","orb50yr24ha_am","File"
"1382",51402010304,72.33284508,49.16756148,0.376000197,131,7.777535915,2.967728864,3.233691704,1.253767919,0.121762314,0.044141499,0.164243597,6.971655478,7,0,0,0.457693589,0,8,79.60512806,0,8545,118.134438,59834.5,5.239666704,-364,34.5,300.7812373,186.4761929,0.121924123,0.018985666,0.005400002,41.75120111,9.286332291,0.217172787,5001,5895,7096,3917,4636,5580,2279,2712,3253,4444,5247,6320,4980,5871,7067,3901,4617,5557,2098,2497,2995,4426,5226,6294,"IN_subwatershed_data_751_884.csv"
"1383",40500011002,47.30991378,39.88287813,0.373756744,0,0,2.995181337,2.591242252,0.725647494,0.189624341,0,0,4.83072817,7,0,0,2.368686272,1,4,97.92373903,0.488534487,18636,393.91321,55613,33.18543355,373,38.65,655.6493107,359.076866,2.121064937,0.860294829,0.405612094,1.5575448,22.31611194,3.785373211,4482,5123,5666,3461,3956,4448,1947,2240,2574,3954,4519,5040,4464,5102,5643,3447,3940,4430,1792,2062,2370,3938,4500,5019,"IN_subwatershed_data_751_884.csv"
"1384",51202060305,43.89007774,37.17287113,0.39913885,38,1.668751717,4.497692499,1.6620668,1.310020558,0.460906858,0.008448777,0.049780781,2.029021937,10,0,0,0.274611298,2,11,56.11015046,0,13364,304.4879546,52950.33333,8.452935585,1280,41.06666667,215.6418491,171.3205157,0.478778071,0.015229688,0.00399551,15.89186873,20.69565744,0.575453103,4656,5292,6189,3639,4210,4936,2095,2493,2942,4134,4742,5552,4637,5270,6164,3624,4193,4916,1929,2295,2708,4117,4723,5529,"IN_subwatershed_data_751_884.csv"
"1385",51202030103,61.41638254,39.95219046,0.483518289,3,0.00627,4.647174383,1.902865999,1.096490763,0.351636304,0.000645554,0.003289472,1.546097829,6,0,0,0.12134007,0,11,64.98053645,0,11845,192.8638502,75927.5,5.568546793,490,39.6,320.2456963,292.0588915,0.200830439,0.0072,0,5.550944378,51.55836786,0.272550106,5209,5810,6422,3960,4505,5118,2182,2578,3047,4558,5135,5757,5188,5786,6396,3944,4486,5097,2009,2373,2805,4539,5114,5733,"IN_subwatershed_data_751_884.csv"
"1386",51201080607,70.91854285,68.78756473,0.188343137,74,2.921699524,4.36126422,2.178826068,1.19280286,0.268203841,0.016967557,0.088267412,10.4664257,3,0,0,0.584884352,0,9,95.76923678,0,14636,206.3776188,55705.75,4.808333425,-147,42.275,421.4413934,270.3614029,0.80078452,0.020353895,0.0027,19.32393832,38.85393904,0.573208988,5086,5732,6662,3926,4469,5161,2247,2604,2970,4481,5079,5886,5065,5709,6635,3910,4451,5140,2069,2397,2734,4463,5058,5862,"IN_subwatershed_data_751_884.csv"
"1387",51201011301,41.40586299,28.88107762,0.623799349,33,1.828287005,2.526829356,2.873492486,0.826990301,0.154201993,0.013059845,0.02729068,14.27605531,3,0,0,1.625643898,1,1,58.71523138,4.910870733,11481,277.2795727,53927.66667,4.467966288,-1157,37.76666667,525.9358939,286.3699383,0.450870341,0.090502452,0.01143233,11.94638744,20.53707968,0.72659117,4531,5151,5890,3519,4004,4628,2002,2300,2682,4008,4559,5243,4512,5130,5866,3504,3987,4609,1843,2117,2469,3991,4540,5222,"IN_subwatershed_data_751_884.csv"
"1388",71200011002,39.93890077,45.51567009,0.242261326,53.94013096,1.665008903,3.620652426,1.969546676,0.826647038,0.328229464,0.014897904,0.04458945,1.65960815,23,0,0,1.925463672,0,4,118.4496993,9.60607051,39148,980.1972323,74549.6,45.2441095,326,38.64,622.7826629,800.9080558,3.751887207,0.686786732,0.090845709,3.852778722,19.07498248,5.058868408,5255,5994,7177,3942,4524,5415,2092,2441,2884,4579,5238,6261,5233,5970,7148,3926,4505,5393,1926,2247,2655,4560,5217,6235,"IN_subwatershed_data_751_884.csv"
"1389",41000050102,87.27794465,64.12769077,0.266700096,36,1.295137644,4.109822484,2.56498158,0.839378112,0.193527024,0.008759502,0.030217612,13.25260174,527,2.106479616,503,1.391373496,1,25,525.1501065,66.28505666,96225,1102.512214,45919.92593,140.1957854,1621,39.84814815,462.3350827,311.5321706,23.77686392,8.429797639,5.09743685,2.538199828,28.16824333,21.93195724,4476,5126,5710,3463,3962,4493,1954,2252,2604,3951,4523,5088,4458,5105,5687,3449,3946,4475,1799,2073,2397,3935,4504,5067,"IN_subwatershed_data_751_884.csv"
"1390",40500012207,75.6475998,55.38495398,0.309899887,56,1.711391568,3.687063385,2.661779231,0.130419919,0.179707439,0.015188239,0.007303515,1.901845492,61,0.313561631,283,0.696503547,0,5,474.4909596,39.83965704,92982,1229.146731,39170.53333,189.589624,1839,38.62666667,2042.035911,1565.594647,18.95143227,13.61841039,5.343414898,3.579560898,8.745937993,28.08823776,4925,5644,6295,3764,4318,4919,2076,2401,2821,4323,4956,5587,4905,5621,6269,3748,4300,4899,1911,2210,2597,4305,4936,5564,"IN_subwatershed_data_751_884.csv"
"1391",51202020906,87.38877963,61.66510879,0.288792915,56,2.57481885,2.969459253,3.552266387,1.021508245,0.100901835,0.018858652,0.057204462,0,0,0,0,1.267297421,0,16,157.9624207,3.416244519,3566,40.806154,63551,5.835989496,-68,40.2,366.1472117,220.5011539,0.811984562,0.280190093,0.055357815,12.74834464,60.86605034,0.843637049,5044,5789,6948,3935,4566,5451,2260,2670,3177,4474,5163,6180,5023,5765,6920,3919,4547,5429,2081,2458,2925,4456,5142,6155,"IN_subwatershed_data_751_884.csv"
"1392",51201100405,44.11868709,46.2264623,0.259448478,28,0.714925349,12.61334216,0.594204823,0.759874377,3.606100066,0.002219872,0.021276483,3.468902015,5,0,0,0.015647388,0,10,75.04879122,2.78584093,11407,258.5525715,66342,5.507870157,-118,41.53333333,591.1687294,328.0998425,0.62443066,0.099684466,0.020846994,3.199304782,36.88453885,0.856784403,5046,5645,6213,3861,4389,4951,2162,2524,2928,4436,5001,5571,5025,5622,6188,3845,4371,4931,1990,2324,2696,4418,4980,5548,"IN_subwatershed_data_751_884.csv"
"1393",51202010607,53.93083841,45.07634838,0.333541273,0,0,5.11405086,1.620349138,0.65133222,0.484945478,0,0,3.395414118,39,0.10413043,7,0.176233028,0,11,99.31826621,1.517126123,27586,511.5069747,66691.75,14.77818672,4394,38.825,560.0365687,369.1571079,1.025069215,0.212705675,0.093108006,1.841214634,44.04380551,1.320985794,4960,5554,6228,3782,4312,4941,2116,2481,2903,4356,4921,5573,4940,5531,6203,3766,4294,4921,1948,2284,2673,4338,4901,5550,"IN_subwatershed_data_751_884.csv"
"1394",51201050401,45.14586897,38.11693913,0.39047375,12,0.344700873,7.440691674,1.018945039,0.585073707,1.226333524,0.001612753,0.007020884,4.176427702,28,0,0,0.017613325,0,8,74.88452338,0,22793,504.8745438,60962.75,8.350708682,-1482,43.75,581.994466,427.2360177,0.306779194,0.067391386,0.005399998,0.410292325,42.10041836,0.54973501,4727,5342,6240,3652,4164,4915,2116,2455,2860,4187,4752,5562,4708,5320,6215,3637,4147,4895,1948,2260,2633,4170,4732,5539,"IN_subwatershed_data_751_884.csv"
"1395",51201050204,54.52877891,46.59547236,0.315608142,66,1.597307205,3.857184657,2.160217674,0.828917967,0.272844428,0.017110926,0.054708586,1.70829612,1,0,0,0.221164805,0,5,104.2672262,8.573222321,8594,157.6048496,63011.33333,8.58262388,306,39.43333333,1086.574273,1189.239274,0.589158095,0.105530078,0.006862618,6.611348741,41.3936516,0.731603444,4843,5474,6300,3767,4294,4957,2161,2502,2874,4296,4875,5612,4823,5452,6274,3751,4276,4937,1989,2303,2646,4278,4855,5589,"IN_subwatershed_data_751_884.csv"
"1396",71200011205,63.32238781,49.20870075,0.328611948,20,0.785409629,4.693592492,1.913058807,1.969944497,0.347899238,0.004261128,0.03939889,15.01486336,167,0.580665814,2,6.795580652,0,3,85.51214011,4.639732659,20903,330.1044184,68375.75,8.211945538,-308,40.25,382.5840216,304.3254375,2.292116271,0.382501851,0.011700099,4.877652146,28.48785151,1.812834859,5312,6042,7392,3950,4532,5622,2155,2517,3045,4631,5289,6473,5290,6017,7362,3934,4513,5599,1984,2317,2803,4612,5267,6447,"IN_subwatershed_data_751_884.csv"
"1397",51201040204,58.81840099,53.65638947,0.256732108,13,1.138218284,4.011528186,2.157256659,0.799587549,0.273593945,0.00324066,0.010394638,5.790343388,23,0,0,1.067740142,0,11,124.906723,13.41848809,22399,380.8162007,61531.2,19.5347031,400,38.02,554.197984,334.7543569,1.664631854,0.863653394,0.338362525,5.667194313,39.38618684,2.822632074,4679,5323,5906,3624,4123,4642,2044,2344,2689,4133,4702,5260,4660,5301,5882,3609,4106,4623,1882,2158,2476,4116,4683,5238,"IN_subwatershed_data_751_884.csv"
"1398",40400010205,73.34625029,46.62539643,0.423977398,69,2.595186234,2.032818447,4.753849454,1.357499491,0.056340315,0.033943021,0.093667465,0.343928058,2,0,0,2.438327841,3,7,122.3276126,13.84955495,18349,250.1695714,58018.75,16.11534326,460,40.25,375.2747155,341.4893339,1.522534495,0.489664066,0.064660873,23.09474353,18.66664614,1.402863622,5302,6127,7039,3977,4607,5378,2119,2480,2958,4612,5335,6176,5280,6102,7010,3961,4588,5356,1951,2283,2723,4593,5313,6151,"IN_subwatershed_data_751_884.csv"
"1399",51402020601,54.66655726,35.35681935,0.549522158,57.64737794,4.491988659,3.759647232,2.219058873,1.377750509,0.258566627,0.015333188,0.079423704,20.56708718,246,0.092650469,10,0.941208921,4,17,164.589874,4.440945564,23486,429.6228111,64999.75,40.86593545,476,36.3,268.4762113,164.2646039,1.817071931,0.729021666,0.191384037,22.49774599,17.69510688,2.753366709,5165,5994,7161,4036,4716,5650,2323,2745,3289,4584,5337,6388,5144,5970,7132,4019,4697,5627,2139,2527,3028,4565,5315,6362,"IN_subwatershed_data_751_884.csv"
"1400",51202081406,57.87382611,44.24154146,0.371562228,83.54612937,4.742770672,2.979728756,2.880841898,1.280714792,0.153416217,0.028038166,0.106998764,12.78453575,58,0,0,0.280568539,0,4,96.00772347,2.764580518,20084,347.030797,54543,14.11691701,1064,42.5,471.8322307,293.5762581,0.858425988,0.303456447,0.105923367,21.43024905,23.20197188,1.265903711,5092,5847,6991,3976,4619,5531,2284,2704,3244,4519,5219,6245,5071,5823,6963,3960,4600,5508,2103,2489,2987,4500,5198,6220,"IN_subwatershed_data_751_884.csv"
"1401",51202060404,64.65795565,53.07139212,0.288476788,83,3.563661337,3.05674969,2.968288893,1.871977527,0.144509961,0.027153025,0.155374135,11.68190996,55,0.000672057,0,0.958175096,4,9,75.43174416,0,24430,377.8344019,63993.75,9.789978567,2036,41.65,248.9729535,181.6753124,0.13191768,0.011761963,9e-04,29.8032171,20.24956167,0.249565154,5028,5665,6592,3823,4396,5152,2110,2516,2988,4400,5009,5851,5007,5642,6565,3807,4378,5131,1942,2316,2751,4382,4988,5827,"IN_subwatershed_data_751_884.csv"
"1402",51202010111,34.81203439,35.58170747,0.345529951,0,0.025617721,5.531458584,1.203594228,0.477788487,0.878921172,0,0,2.482311098,352,0.720702828,239,0.431388316,2,8,127.2179741,22.10218971,35480,1019.187778,39733,90.60085269,-981,39.83333333,510.9647435,437.0212668,4.41682789,1.442084609,0.708921078,2.113877368,18.81620616,9.560793877,4202,4775,5473,3369,3862,4481,2014,2347,2764,3783,4317,4977,4185,4755,5451,3355,3846,4463,1854,2161,2545,3767,4299,4957,"IN_subwatershed_data_751_884.csv"
"1403",51202010302,47.05567602,40.38695276,0.362526458,0,0,5.017796952,1.542581023,0.532784489,0.535074371,0,0,3.68075691,345,0.72905413,233,0.455975843,0,10,168.9496146,7.030488704,47724,1014.202835,49093.11111,82.37050932,-838,34.33333333,817.8826773,581.9662931,6.223340845,2.351873193,1.456317777,3.127513585,22.39072585,11.28977203,4277,4852,5550,3411,3906,4533,2033,2368,2789,3842,4379,5039,4259,4832,5527,3397,3890,4514,1871,2180,2568,3826,4361,5018,"IN_subwatershed_data_751_884.csv"
"1404",71200010704,50.81305508,40.99884341,0.379876091,23,0.589644969,10.43991944,0.770451962,1.352600628,2.144958961,0.002203082,0.031109814,21.94957998,73,0,0,0.08396793,0,0,138.1080094,9.381326718,6903,135.8509145,55708.5,7.832632762,-278,40.3,411.0015366,242.3380434,0.360438977,0.041188275,0.005976343,5.012904513,40.61514918,0.456850916,5071,5778,6654,3849,4403,5121,2102,2434,2841,4443,5073,5863,5050,5754,6627,3833,4385,5100,1935,2241,2615,4425,5052,5839,"IN_subwatershed_data_751_884.csv"
"1405",40500012204,53.03487649,49.95168838,0.267098274,48,1.108741999,4.149062659,1.980550163,0.740441969,0.324592459,0.011568878,0.035541214,0.950695815,18,0,0,1.10197773,1,4,316.1998263,28.23293688,82210,1550.112029,53979.21053,173.4518982,1137,37.56842105,870.9615571,751.5904321,12.84921378,8.358850694,3.710336789,2.916211178,7.252593977,26.49121857,4872,5571,6180,3722,4259,4834,2052,2365,2776,4275,4890,5487,4852,5548,6155,3707,4241,4814,1889,2177,2556,4257,4870,5465,"IN_subwatershed_data_885_1070.csv"
"1406",51401010401,44.23589097,36.49453266,0.417377497,94,1.563763618,4.954958362,1.514615648,0.850407261,0.555015663,0.018970896,0.079938283,0.60030204,1,0,0,0.115961647,0,6,71.35576524,6.372813565,10155,229.5647217,55482,9.065037263,710,42.3,387.7773627,309.0348445,0.158134855,0.022244543,0.006705738,11.6906759,21.45810618,0.365095824,4925,5693,6827,3820,4463,5343,2197,2609,3115,4354,5059,6063,4905,5670,6799,3804,4445,5321,2022,2402,2868,4336,5038,6038,"IN_subwatershed_data_885_1070.csv"
"1407",51202030302,73.31525564,44.4591682,0.466102627,76,3.498388529,2.248762944,4.296438106,1.849019235,0.068975205,0.033796359,0.140525462,5.836317079,11,0,0,0.548033294,4,6,133.8327608,6.398765863,26319,358.9839491,58506.25,15.99939862,-497,34.65,271.5301414,223.734232,1.849324239,0.636295202,0.539089167,31.89299537,25.7902954,2.295351028,5315,5949,6854,4030,4602,5349,2216,2629,3102,4644,5251,6079,5293,5925,6826,4013,4583,5327,2040,2420,2856,4625,5229,6054,"IN_subwatershed_data_885_1070.csv"
"1408",51201081302,92.31373105,52.56175196,0.419890939,92,2.268186808,6.873501304,1.577285068,1.201847001,0.511787571,0.013384736,0.110569924,4.424522225,5,0,0,1.752624732,3,15,127.5695778,4.504861555,11385,123.3294318,57999,6.347918054,-305,39.7,226.8308048,197.7590589,0.87441405,0.162469479,0.042795488,13.22965358,65.8512192,0.653320074,5497,6147,6865,4132,4706,5346,2247,2647,3090,4780,5397,6085,5475,6122,6837,4115,4687,5324,2069,2437,2845,4760,5375,6060,"IN_subwatershed_data_885_1070.csv"
"1409",51201080705,47.85012299,39.04374872,0.394448133,45,1.20552659,7.719487551,1.011132611,0.679039148,1.245357051,0.005829402,0.030556762,3.027630714,11,0,0,0.100266442,0,5,84.71095003,4.885646889,12576,262.8206411,55175,14.54541716,-202,43.83333333,348.2288269,348.6609136,1.068921339,0.118043301,0.017100001,0.323846795,41.12906217,1.169227004,5170,5791,6447,3966,4507,5094,2220,2592,2995,4544,5129,5755,5149,5767,6421,3950,4488,5073,2044,2386,2757,4525,5108,5731,"IN_subwatershed_data_885_1070.csv"
"1410",71200010809,62.60241475,56.47962813,0.246613753,27,1.179630995,3.507728733,2.545215749,1.786855523,0.196544509,0.007697288,0.048245099,15.29157508,46,0.026137275,0,1.883453164,3,2,63.19814598,12.81110215,13966,223.090436,61243,2.971131397,1003,43.03333333,212.0538607,185.5392374,1.425316581,0.687908232,0.803518935,12.03991309,36.03050577,2.811364412,5173,5855,6866,3912,4460,5226,2119,2457,2828,4530,5145,6015,5152,5831,6838,3896,4442,5205,1951,2262,2604,4511,5124,5990,"IN_subwatershed_data_885_1070.csv"
"1411",40500011705,57.78478131,50.64749006,0.283078889,7,0.126289994,5.138596336,1.669234274,0.42267836,0.456957207,0.00136224,0.002958749,6.844847805,24,0.057770552,0,0.456146713,0,2,91.56320782,7.576208148,15152,262.2143695,64271.33333,12.42541693,16,40.9,810.5424081,1046.169653,1.264563932,0.29693403,0.156207597,2.416343447,48.12411209,1.529266,4589,5215,5829,3553,4040,4591,2001,2292,2663,4054,4609,5195,4570,5194,5805,3538,4023,4572,1842,2110,2452,4037,4590,5174,"IN_subwatershed_data_885_1070.csv"
"1412",50800030715,52.44388325,42.32778806,0.36783543,30,0.889645338,2.512715294,3.252064848,1.237795368,0.120390363,0.011939275,0.037133861,5.819895264,18,0,0,2.317624849,1,2,58.82161212,0,6625,126.3255043,57935.5,5.033952172,-495,40.45,258.5271639,172.248884,0.189187907,0.04538951,0.009972071,17.4908448,26.61321356,0.376034051,4210,4835,5675,3432,3981,4653,2095,2473,2879,3821,4413,5163,4193,4815,5652,3418,3965,4634,1929,2277,2650,3805,4395,5142,"IN_subwatershed_data_885_1070.csv"
"1413",51201030202,41.48196712,40.63026981,0.31576922,0,0,3.878618081,1.873733032,0.784544144,0.362655854,0,0,1.130231593,1,0,0,0.068094342,0,12,55.95143799,0,5081,122.4869589,52924,5.954394576,-600,39.65,446.9900733,340.8365482,0.106505379,0.010879601,0,1.745147681,37.34334966,0.25766021,4110,4673,5378,3310,3789,4402,1987,2307,2717,3706,4227,4888,4093,4654,5356,3296,3773,4384,1829,2124,2501,3691,4210,4868,"IN_subwatershed_data_885_1070.csv"
"1414",51201010102,153.2193808,77.58367528,0.319876893,0,0,4.439759468,3.145954728,1.860385001,0.128648635,0,0,0.076284783,0,0,0,0.297388541,0,3,28.18817101,0,2733,17.83716907,59176,0.267590169,-132,41.8,183.5102694,143.1447457,0.15827614,0.083986415,0.003745898,4.965518182,17.91179054,1.701609492,4165,4755,5432,3281,3756,4355,1918,2217,2625,3711,4241,4884,4148,4735,5410,3267,3740,4337,1766,2041,2417,3696,4224,4864,"IN_subwatershed_data_885_1070.csv"
"1415",51401040705,63.99613812,57.43813005,0.243760339,72.61321586,3.108964682,1.895368768,4.762535467,0.155789957,0.056134993,0.038310864,0.01131241,0,0,0,0,0.428964537,0,0,80.45588376,0,11205,175.0886902,53485.5,6.875414875,-314,38.15,2907.252559,1886.221832,0.099262733,0.019554008,0.014434906,15.92348515,25.93684362,0.263500601,4994,5741,6907,3883,4512,5431,2231,2635,3165,4421,5109,6150,4974,5718,6879,3867,4493,5409,2054,2426,2914,4403,5088,6125,"IN_subwatershed_data_885_1070.csv"
"1416",51202020903,57.25396833,50.80735624,0.278716233,70,1.850936532,4.018574195,2.124642502,0.936139657,0.282057978,0.017419113,0.065529776,0,0,0,0,0.674299411,0,6,184.6105953,19.64218556,22610,394.9071245,50697,60.86914326,-409,41.45,444.9489322,298.7995425,3.455166003,1.656460454,0.605015271,7.196702102,29.4336053,5.347797394,5038,5778,6841,3933,4562,5417,2262,2673,3199,4470,5156,6114,5017,5754,6813,3917,4543,5395,2082,2461,2945,4452,5135,6089,"IN_subwatershed_data_885_1070.csv"
"1417",50902030602,66.16234377,39.08219161,0.544330822,90,2.135608912,3.272940644,2.804286432,1.382638399,0.161906907,0.027498207,0.124437456,0.208805359,0,0,0,0.623352911,0,10,82.38136011,0,11677,176.4901201,61586.33333,4.851702369,726,40.53333333,273.3279007,163.7343606,0.162377869,0.010377838,0.000876431,31.81835827,13.23641395,0.250969082,4604,5311,6180,3674,4289,5018,2186,2599,3067,4130,4796,5597,4585,5289,6155,3659,4271,4997,2012,2393,2824,4113,4776,5574,"IN_subwatershed_data_885_1070.csv"
"1418",50800030404,81.33813846,45.90067457,0.485138741,24,0.415777177,3.865739401,2.632507395,1.08961206,0.183726126,0.006208385,0.026150689,11.53511865,219,0.637632879,176,0.640956417,0,12,200.2934321,20.03497715,26235,322.5424198,46005.375,62.6397419,-1150,41.175,727.8580697,568.9649495,5.909817507,2.385136188,0.932945781,13.74592451,47.53614855,5.749983311,4231,4849,5683,3444,3986,4660,2098,2471,2884,3837,4421,5170,4214,4829,5660,3430,3970,4641,1931,2275,2655,3821,4403,5149,"IN_subwatershed_data_885_1070.csv"
"1419",51201040201,50.68003004,50.17001155,0.253022024,9,0.352102131,3.245930224,2.474766972,0.836691549,0.20789378,0.002772703,0.007530224,4.374842226,24,0.284996354,13,0.917860892,0,5,109.1253668,2.35215274,29498,582.0438539,75395.42857,54.40012561,1306,38.92857143,655.8381681,384.7384009,2.664283013,1.593830943,0.360715883,4.928446111,31.61507735,4.827125072,4556,5208,5730,3520,4023,4506,1982,2281,2610,4019,4593,5104,4537,5187,5707,3505,4006,4487,1825,2100,2403,4002,4574,5083,"IN_subwatershed_data_885_1070.csv"
"1420",51402020304,26.45152954,24.13173841,0.570799305,67.16801075,4.892970085,2.649020951,2.190761303,1.570320807,0.26528946,0.025355787,0.105475325,3.266326377,113,0,0,0.879562832,5,11,61.87196109,12.41660908,40389,1526.906032,75044.8,39.77085705,1612,41.3,266.5507291,148.2969456,0.422761627,0.19106464,0.034849099,11.67675235,4.924077436,1.513808608,5139,5949,7139,4015,4687,5618,2308,2731,3261,4560,5301,6360,5118,5925,7110,3998,4668,5595,2125,2514,3002,4541,5279,6334,"IN_subwatershed_data_885_1070.csv"
"1421",51201110702,67.0090654,43.92408808,0.436453436,50,2.222400665,3.141540908,2.940215214,1.296764679,0.147282748,0.015915756,0.064838234,6.134453255,27,0.175869663,6,1.810014051,3,15,160.6939468,18.29291451,27296,407.3478691,62871.6,13.69963891,455,40.76,264.7981242,175.3959087,2.471999785,0.777960989,0.392904431,13.27654492,29.76177104,2.893671513,5191,5841,6571,3956,4522,5217,2205,2597,3108,4547,5158,5879,5170,5817,6544,3940,4503,5196,2030,2391,2861,4528,5137,5855,"IN_subwatershed_data_885_1070.csv"
"1422",51201070307,41.35025181,32.99109155,0.477413453,32,0.653887808,10.06292554,0.721057468,0.795113999,2.448896101,0.00317999,0.025443648,0.049247711,0,0,0,0.085392307,0,6,63.32220643,9.844467152,9110,220.3130477,63211,5.997545096,-232,44.85,568.7788901,408.3743035,0.996049889,0.471972709,0.276389863,2.25760333,32.04516501,2.512923717,4942,5567,6252,3806,4345,4955,2157,2517,2906,4361,4944,5591,4922,5544,6226,3790,4327,4935,1986,2317,2675,4343,4924,5568,"IN_subwatershed_data_885_1070.csv"
"1423",51201070310,53.96584357,37.24662571,0.488826751,63,1.72735095,3.5339564,2.345596783,1.07284021,0.23142134,0.017827045,0.067588933,5.038702093,22,0,0,0.183514636,0,7,88.27336931,5.485193961,17910,331.8765874,68440,9.802496635,437,42.175,414.6933793,320.5192288,0.820084532,0.078932583,0.021045628,8.216131386,39.09512896,0.859723449,4948,5571,6199,3812,4349,4920,2163,2521,2890,4367,4948,5547,4928,5548,6174,3796,4331,4900,1991,2321,2661,4349,4928,5524,"IN_subwatershed_data_885_1070.csv"
"1424",51201061201,77.1433646,68.98385488,0.20371055,27,1.02369082,4.08674584,2.425083621,1.506869374,0.216499392,0.006606724,0.040685473,1.48701958,89,0,0,0.211976163,0,7,134.4093693,0,5149,66.74585723,57186,5.159225321,-681,41.7,196.5033493,161.7819973,1.874118791,0.214173731,0.050511489,6.959845474,62.69063474,1.314195752,4948,5611,6450,3820,4363,5039,2149,2491,2878,4372,4974,5725,4928,5588,6424,3804,4345,5018,1978,2293,2650,4354,4954,5702,"IN_subwatershed_data_885_1070.csv"
"1425",40500011506,105.4559351,79.94389269,0.207352993,0,0,6.097945926,1.900233647,0.951064824,0.352611207,0,0,11.40453705,310,0.220144615,26,7.090489886,0,5,151.3222344,26.05979288,28590,271.1084965,57607.42857,11.91967052,-165,43.27142857,411.5268969,327.757866,1.319196064,0.327011329,0.092402002,4.42973466,60.33048722,0.911933661,4530,5181,5745,3504,4006,4520,1973,2272,2621,3999,4574,5116,4511,5160,5722,3489,3989,4501,1816,2092,2413,3983,4555,5095,"IN_subwatershed_data_885_1070.csv"
"1426",40400010601,32.82398132,33.64981834,0.364280289,59,1.808876038,2.252782889,2.869665978,0.903607136,0.154613503,0.02618983,0.053312821,5.783427117,87,0.013255586,0,0.72437744,0,1,210.9697882,29.24059164,32665,995.1565497,47005.55556,135.5106791,-19,37.21111111,1177.134704,758.4261558,4.627988733,4.047452987,1.878106275,4.723071826,2.428058495,18.34531403,5109,5837,7021,3834,4400,5315,2030,2367,2851,4447,5093,6134,5088,5813,6992,3818,4382,5293,1869,2179,2625,4429,5072,6109,"IN_subwatershed_data_885_1070.csv"
"1427",51202070706,118.3646501,64.27816534,0.36000202,32,1.241168022,3.618723877,3.392427872,1.805744367,0.110634066,0.008842896,0.05778382,41.05908932,25,0.188890954,1,0.725674891,0,13,184.8701088,13.77023361,20793,175.6690023,52637.75,14.9199951,371,41.175,260.9255711,176.8364281,1.779733412,0.378428812,0.090840176,20.24451136,68.32522459,1.074345827,5215,5885,6820,3960,4553,5323,2187,2595,3081,4561,5195,6049,5194,5861,6792,3944,4534,5301,2013,2389,2836,4542,5174,6024,"IN_subwatershed_data_885_1070.csv"
"1428",51202080501,53.44531855,42.71199328,0.368145804,79,6.198356152,3.211621471,2.568535317,1.896193262,0.192991879,0.024598167,0.149799268,3.393381717,53,0,0,0.71443599,4,9,58.86627295,0,19277,360.6864085,66231,9.823124162,2237,41.66666667,187.0864265,114.8331401,0.025460761,0.005076563,0.0027,40.50506827,1.229671144,0.135773361,5014,5646,6532,3815,4384,5130,2105,2510,2994,4390,4994,5813,4993,5623,6505,3799,4366,5109,1938,2311,2756,4372,4974,5789,"IN_subwatershed_data_885_1070.csv"
"1429",51202040902,52.95659399,46.86225941,0.30302849,61,2.001765251,5.148141153,1.595014501,1.292397631,0.500473224,0.011848937,0.078836255,1.634333528,1,0.193883103,0,0.692627311,5,3,183.0580135,1.221922532,21284,401.9140657,66860.66667,9.932662967,767,38,258.4428733,179.1321926,1.266862026,1.17288222,0.178631508,24.74102289,4.976949963,3.031415701,4861,5462,6149,3723,4272,4930,2075,2468,2960,4272,4851,5530,4841,5440,6124,3708,4254,4910,1910,2272,2725,4254,4831,5507,"IN_subwatershed_data_885_1070.csv"
"1430",51202030704,87.33792339,54.71576733,0.366596013,76,3.249750137,4.435406352,2.377513962,1.110194384,0.225249568,0.017134845,0.084374773,21.48191753,10,0,0,0.89423323,0,11,114.1820161,0,16627,190.3754904,56943,4.156270105,-736,36.4,326.4233555,232.6445115,0.657406994,0.028458372,0.0027,34.61400593,38.08986951,0.467286259,5318,5963,6830,4024,4598,5333,2211,2619,3097,4641,5254,6059,5296,5939,6802,4007,4579,5311,2035,2411,2851,4622,5232,6034,"IN_subwatershed_data_885_1070.csv"
